url,fd_level,n_words,n_users,vocab_entropy,modal_share,mean_pair_sim,top_word,top_word_n
images/FD16/FD_16_60.png,FD16,66,32,5.741363816328151,0.06060606060606061,0.27790320361033083,fish,4
images/FD16/FD_16_61.png,FD16,64,28,5.769454882778696,0.046875,0.2807062833942473,face,3
images/FD16/FD_16_62.png,FD16,64,37,5.75,0.0625,0.2973918431252241,child,4
images/FD16/FD_16_63.png,FD16,88,41,6.183696817427181,0.03409090909090909,0.26644045176915826,dog,3
images/FD16/FD_16_64.png,FD16,54,24,5.467669446527782,0.05555555555555555,0.28318513445556165,dog,3
images/FD16/FD_16_65.png,FD16,53,31,5.614712907393388,0.03773584905660377,0.2909345183521509,eyes,2
images/FD16/FD_16_66.png,FD16,65,34,5.795369543764401,0.06153846153846154,0.27215927120298145,face,4
images/FD16/FD_16_67.png,FD16,51,30,5.57919225369378,0.058823529411764705,0.2794902143627405,face,3
images/FD16/FD_16_68.png,FD16,76,40,5.754377842334022,0.07894736842105263,0.2814951219037175,person,6
images/FD16/FD_16_69.png,FD16,73,39,5.746474860570425,0.0684931506849315,0.30890415744856,dog,5
images/FD16/FD_16_7.png,FD16,66,35,5.8511382481135525,0.045454545454545456,0.2708073908835649,horse,3
images/FD16/FD_16_70.png,FD16,67,39,5.384723750839814,0.1044776119402985,0.2920877674454823,dragon,7
images/FD16/FD_16_71.png,FD16,41,21,5.0648690777888135,0.0975609756097561,0.27433334320783614,person,4
images/FD16/FD_16_72.png,FD16,73,36,5.6436012303741645,0.0821917808219178,0.2980100633343682,dog,6
images/FD16/FD_16_73.png,FD16,84,39,5.749767798361652,0.11904761904761904,0.2769627648871392,skull,10
images/FD16/FD_16_74.png,FD16,47,27,5.41086784099331,0.06382978723404255,0.2918305290490389,cat,3
images/FD16/FD_16_75.png,FD16,84,41,6.121425904895861,0.047619047619047616,0.2614665140211582,man,4
images/FD16/FD_16_76.png,FD16,48,32,5.261842188131011,0.0625,0.28539298366755245,man,3
images/FD16/FD_16_77.png,FD16,64,37,5.6875,0.0625,0.2888130361959338,face,4
images/FD16/FD_16_78.png,FD16,65,33,5.689911805729426,0.07692307692307693,0.28287661319598556,face,5
images/FD16/FD_16_79.png,FD16,46,26,5.349648912578751,0.043478260869565216,0.28600620800629256,ghost,2
images/FD16/FD_16_8.png,FD16,96,41,6.130259537654457,0.07291666666666667,0.264096657037735,pig,7
images/FD16/FD_16_80.png,FD16,64,33,5.1996987351738495,0.15625,0.30909387081861495,alien,10
images/FD16/FD_16_81.png,FD16,55,29,5.526814258979204,0.03636363636363636,0.28146352553740145,monster,2
images/FD16/FD_16_82.png,FD16,74,33,5.928981912897012,0.04054054054054054,0.2864926942437887,ghost,3
images/FD16/FD_16_83.png,FD16,74,32,5.983035966951066,0.04054054054054054,0.29351382739841936,face,3
images/FD16/FD_16_84.png,FD16,67,35,5.7435572430781185,0.07462686567164178,0.28029355651699006,goat,5
images/FD16/FD_16_85.png,FD16,57,32,5.76271457556825,0.03508771929824561,0.267391370171681,seahorse,2
images/FD16/FD_16_86.png,FD16,62,32,5.825164052322357,0.03225806451612903,0.27485630827024576,dog,2
images/FD16/FD_16_87.png,FD16,54,25,5.504706483564821,0.05555555555555555,0.26953389186412097,person,3
images/FD16/FD_16_88.png,FD16,72,35,5.8538848972455995,0.05555555555555555,0.2908780776336789,man,4
images/FD16/FD_16_89.png,FD16,57,29,5.609120057986436,0.05263157894736842,0.2859566325880587,lady,3
images/FD16/FD_16_9.png,FD16,66,36,5.832272907237242,0.030303030303030304,0.2763241964392364,dog,2
images/FD16/FD_16_90.png,FD16,58,30,5.616601684782743,0.034482758620689655,0.26531592063605786,horse,2
images/FD16/FD_16_91.png,FD16,69,32,5.90179021755367,0.043478260869565216,0.27901703760959207,horse,3
images/FD16/FD_16_92.png,FD16,55,26,5.658543577121686,0.05454545454545454,0.2691517639532685,person,3
images/FD16/FD_16_93.png,FD16,53,27,5.501505360223577,0.07547169811320754,0.29652430111542344,dog,4
images/FD16/FD_16_94.png,FD16,47,30,5.26714683030898,0.06382978723404255,0.2502537668403238,greenland,3
images/FD16/FD_16_95.png,FD16,87,45,6.070937427152172,0.05747126436781609,0.28162144486792384,man,5
images/FD16/FD_16_96.png,FD16,67,33,5.834600011288713,0.04477611940298507,0.2723085257411003,man,3
images/FD16/FD_16_97.png,FD16,62,32,5.716214253900365,0.04838709677419355,0.28173612209036947,face,3
images/FD16/FD_16_98.png,FD16,54,32,5.518685881753033,0.05555555555555555,0.29522345747798684,woman,3
images/FD16/FD_16_99.png,FD16,74,38,5.7720948794586775,0.06756756756756757,0.3142036233842373,head,5
