url,tertile,fd_level,n_words,n_users,vocab_entropy,modal_share,mean_pair_sim
images/FD12/FD_12_74.png,Low,FD12,18,9,3.5249449750847117,0.2777777777777778,0.35698193962375324
images/FD12/FD_12_74.png,Mid,FD12,31,15,4.889680181354619,0.06451612903225806,0.2958483445768555
images/FD12/FD_12_74.png,High,FD12,16,11,4.0,0.0625,0.31599613120158515
images/FD12/FD_12_75.png,Low,FD12,17,8,3.5724694587701356,0.17647058823529413,0.2854420969635248
images/FD12/FD_12_75.png,Mid,FD12,25,13,4.453660689688185,0.12,0.27735018491744995
images/FD12/FD_12_75.png,High,FD12,27,16,4.504706483564822,0.1111111111111111,0.2672457340359688
images/FD12/FD_12_76.png,Low,FD12,21,12,3.975418017913833,0.14285714285714285,0.27908558569848535
images/FD12/FD_12_76.png,Mid,FD12,29,13,4.85798099512757,0.034482758620689655,0.2552132627864679
images/FD12/FD_12_76.png,High,FD12,23,12,4.0559581516151235,0.13043478260869565,0.311863562092185
images/FD12/FD_12_77.png,Low,FD12,25,15,4.103465189601647,0.12,0.36082142350574337
images/FD12/FD_12_77.png,Mid,FD12,20,11,4.1219280948873624,0.1,0.28046410650014875
images/FD12/FD_12_77.png,High,FD12,23,13,4.2626923908396215,0.08695652173913043,0.28977434972922006
images/FD12/FD_12_78.png,Low,FD12,9,7,3.169925001442312,0.1111111111111111,0.29240137070417405
images/FD12/FD_12_78.png,Mid,FD12,29,13,4.720049960644812,0.06896551724137931,0.28891404733061793
images/FD12/FD_12_78.png,High,FD12,16,12,3.875,0.125,0.2633113947014014
images/FD12/FD_12_79.png,Low,FD12,33,16,4.680757755722092,0.12121212121212122,0.2250015437354644
images/FD12/FD_12_79.png,Mid,FD12,19,8,4.247927513443585,0.05263157894736842,0.25628605018059414
images/FD12/FD_12_79.png,High,FD12,20,10,4.1219280948873624,0.1,0.28944920241832733
images/FD12/FD_12_8.png,Low,FD12,21,10,4.392317422778761,0.047619047619047616,0.28406698763370514
images/FD12/FD_12_8.png,Mid,FD12,25,9,4.563856189774725,0.08,0.280807619591554
images/FD12/FD_12_8.png,High,FD12,45,20,4.860600386183748,0.15555555555555556,0.30629836360613505
images/FD12/FD_12_80.png,Low,FD12,40,19,5.0719280948873635,0.05,0.28776139264305434
images/FD12/FD_12_80.png,Mid,FD12,14,8,3.8073549220576055,0.07142857142857142,0.30475937967499095
images/FD12/FD_12_80.png,High,FD12,28,12,4.664497779200463,0.07142857142857142,0.30407151783506076
images/FD12/FD_12_81.png,Low,FD12,18,10,4.058813890331201,0.1111111111111111,0.26477191492915153
images/FD12/FD_12_81.png,Mid,FD12,20,11,4.321928094887363,0.05,0.297473490908742
images/FD12/FD_12_81.png,High,FD12,29,16,4.418157288156418,0.13793103448275862,0.3164545049269994
images/FD12/FD_12_82.png,Low,FD12,20,12,4.1219280948873624,0.1,0.32430304860075315
images/FD12/FD_12_82.png,Mid,FD12,32,14,4.875,0.0625,0.3733050139248371
images/FD12/FD_12_82.png,High,FD12,32,12,4.875,0.0625,0.2836426813403765
images/FD12/FD_12_83.png,Low,FD12,15,8,3.2402239289418517,0.26666666666666666,0.30887897526224456
images/FD12/FD_12_83.png,Mid,FD12,34,19,4.793345194191516,0.11764705882352941,0.25750050919751327
images/FD12/FD_12_83.png,High,FD12,21,11,4.20184123230257,0.09523809523809523,0.2631971860428651
images/FD12/FD_12_84.png,Low,FD12,11,7,3.4594316186372978,0.09090909090909091,0.2664338793357213
images/FD12/FD_12_84.png,Mid,FD12,28,14,4.735926350629035,0.07142857142857142,0.27216369276245433
images/FD12/FD_12_84.png,High,FD12,17,9,3.8077635764171944,0.17647058823529413,0.29190545360247294
images/FD12/FD_12_85.png,Low,FD12,24,11,4.386842188131011,0.125,0.3101530368129412
images/FD12/FD_12_85.png,Mid,FD12,22,11,3.879664004902594,0.18181818181818182,0.3894875501096249
images/FD12/FD_12_85.png,High,FD12,20,11,3.8841837197791893,0.15,0.30791364813844363
images/FD12/FD_12_86.png,Low,FD12,36,16,4.94770277922009,0.05555555555555555,0.2812691202759743
images/FD12/FD_12_86.png,Mid,FD12,17,10,3.5280643115840493,0.17647058823529413,0.3285268134375413
images/FD12/FD_12_86.png,High,FD12,22,11,4.186704345910024,0.09090909090909091,0.2651116464287043
images/FD12/FD_12_87.png,Low,FD12,31,16,4.696131794257844,0.06451612903225806,0.28656269431114195
images/FD12/FD_12_87.png,Mid,FD12,16,11,3.875,0.125,0.3398038224875927
images/FD12/FD_12_87.png,High,FD12,25,14,4.293660689688185,0.12,0.2652721963077784
images/FD12/FD_12_88.png,Low,FD12,22,9,4.368522527728206,0.09090909090909091,0.27559024607141813
images/FD12/FD_12_88.png,Mid,FD12,24,15,3.6368421881310122,0.16666666666666666,0.36529351487755773
images/FD12/FD_12_88.png,High,FD12,32,13,4.851409765557392,0.09375,0.2601300237824519
images/FD12/FD_12_89.png,Low,FD12,38,18,4.945038697540245,0.07894736842105263,0.3218656511356433
images/FD12/FD_12_89.png,Mid,FD12,14,12,3.3248629576173565,0.21428571428571427,0.2854469422250986
images/FD12/FD_12_89.png,High,FD12,19,14,4.247927513443585,0.05263157894736842,0.26456757619356114
images/FD12/FD_12_9.png,Low,FD12,32,14,4.875,0.0625,0.2930590541660786
images/FD12/FD_12_9.png,Mid,FD12,32,17,4.577819531114783,0.09375,0.3043969114124775
images/FD12/FD_12_9.png,High,FD12,26,11,4.623516641218015,0.07692307692307693,0.29242604394753774
images/FD12/FD_12_90.png,Low,FD12,26,12,4.440636352673266,0.11538461538461539,0.26792632882793743
images/FD12/FD_12_90.png,Mid,FD12,13,10,3.334679141051595,0.23076923076923078,0.30495959854374327
